Cu,Ag,Al,B,Ce,Co,Cr,Er,Fe,Hf,Mg,Mn,Nb,Ni,Sc,Si,Sn,Ti,Y,Zn,Zr,year,source_reliability,homogenization temperature (℃),homogenization time (h),solution temperature (℃),solution time (h),CR1,Temp1 (℃),time1 (h),CR2,Temp2 (℃),time2 (h),CR3,Temp3 (℃),time3 (h),alloy classification,process classification,hot rolling or forging,y_name,y_data,hot_rolling_temp,hot_rolling_reduction
99.4,0.0,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2016.0,0.8702857853127837,930.0,2.0,900.0,1.0,0.8,250.0,9.81,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,43.92,,
99.4,0.0,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2016.0,0.8702857853127837,930.0,2.0,900.0,1.0,0.8,250.0,12.28,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,43.64,,
99.4,0.0,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2016.0,0.8702857853127837,930.0,2.0,900.0,1.0,0.8,250.0,15.31,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,43.69,,
99.4,0.0,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2016.0,0.8702857853127837,930.0,2.0,900.0,1.0,0.8,250.0,17.77,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,43.94,,
99.4,0.0,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2016.0,0.8702857853127837,930.0,2.0,900.0,1.0,0.8,250.0,19.79,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,43.78,,
99.4,0.0,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2016.0,0.8702857853127837,930.0,2.0,900.0,1.0,0.8,250.0,22.32,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,43.73,,
99.4,0.0,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2016.0,0.8702857853127837,930.0,2.0,900.0,1.0,0.8,300.0,1.3,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,46.01,,
99.4,0.0,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2016.0,0.8702857853127837,930.0,2.0,900.0,1.0,0.8,300.0,8.2,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,47.99,,
99.4,0.0,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2016.0,0.8702857853127837,930.0,2.0,900.0,1.0,0.8,300.0,9.83,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,53.85,,
99.4,0.0,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2016.0,0.8702857853127837,930.0,2.0,900.0,1.0,0.8,300.0,11.57,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,61.24,,
99.4,0.0,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2016.0,0.8702857853127837,930.0,2.0,900.0,1.0,0.8,300.0,13.32,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,65.32,,
99.4,0.0,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2016.0,0.8702857853127837,930.0,2.0,900.0,1.0,0.8,300.0,23.69,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,65.28,,
98.963,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,2017.0,0.8762857853127837,,,1000.0,1.0,0.5957,,,,,,,,,Cu-Cr-Zr,rolling,-,conductivity,31.93,,
98.963,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,2017.0,0.8762857853127837,,,1000.0,1.0,0.7957,,,,,,,,,Cu-Cr-Zr,rolling,-,conductivity,37.82,,
98.963,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,2017.0,0.8762857853127837,,,1000.0,1.0,0.8961,,,,,,,,,Cu-Cr-Zr,rolling,-,conductivity,38.82,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,0.043666667,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,34.22,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,0.274833333,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,38.06,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,0.941166667,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,41.46,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,1.9435,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,42.77,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,2.945833333,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,42.6,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,5.043666667,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,44.02,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,0.026166667,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,30.77,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,0.282833333,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,40.5,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,0.941166667,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,42.38,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,1.9435,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,43.14,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,2.945833333,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,45.3,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,3.948166667,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,45.27,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,4.944666667,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,45.37,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,401.24,1.0,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,36.64,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,441.24,1.0,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,41.91,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,478.83,1.0,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,43.45,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,516.41,1.0,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,46.04,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,398.83,1.0,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,38.06,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,438.9,1.0,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,42.4,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,478.83,1.0,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,44.3,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,518.76,1.0,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,45.06,,
99.033,0.0,0.0,0.0,0.0,0.0,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,0.0,,,,,,,Cu-Cr,one-step aging,-,conductivity,61.43,,
99.033,0.0,0.0,0.0,0.0,0.0,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,0.054333333,,,,,,,Cu-Cr,one-step aging,-,conductivity,69.41,,
99.033,0.0,0.0,0.0,0.0,0.0,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,0.0825,,,,,,,Cu-Cr,one-step aging,-,conductivity,76.26,,
99.033,0.0,0.0,0.0,0.0,0.0,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,0.199166667,,,,,,,Cu-Cr,one-step aging,-,conductivity,76.16,,
99.033,0.0,0.0,0.0,0.0,0.0,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,0.384166667,,,,,,,Cu-Cr,one-step aging,-,conductivity,76.58,,
99.033,0.0,0.0,0.0,0.0,0.0,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,1.902333333,,,,,,,Cu-Cr,one-step aging,-,conductivity,83.94,,
99.033,0.0,0.0,0.0,0.0,0.0,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,2.027333333,,,,,,,Cu-Cr,one-step aging,-,conductivity,82.74,,
99.033,0.0,0.0,0.0,0.0,0.0,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,2.962166667,,,,,,,Cu-Cr,one-step aging,-,conductivity,82.63,,
99.033,0.0,0.0,0.0,0.0,0.0,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,3.9675,,,,,,,Cu-Cr,one-step aging,-,conductivity,84.74,,
99.033,0.0,0.0,0.0,0.0,0.0,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,4.97,,,,,,,Cu-Cr,one-step aging,-,conductivity,86.23,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,0.026,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,28.64,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,0.308166667,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,36.47,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,0.942666667,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,41.24,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,1.948,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,41.37,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,2.953166667,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,43.94,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,3.958333333,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,43.54,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,4.9635,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,46.0,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,0.177333333,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,30.65,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.9,440.0,0.940333333,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,42.05,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.7,440.0,0.9375,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,39.68,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.7,440.0,1.945333333,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,39.45,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.7,440.0,2.953333333,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,40.81,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.7,440.0,3.958333333,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,41.95,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.5,440.0,0.062,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,22.69,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.5,440.0,0.304,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,32.18,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.5,440.0,0.453333333,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,33.21,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.5,440.0,0.9375,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,35.94,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,0.5,440.0,2.947666667,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,38.54,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,,440.0,0.0,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,32.44,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,,440.0,0.141833333,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,33.18,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,,440.0,1.030333333,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,34.69,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,,440.0,1.9735,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,37.86,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,,440.0,2.105833333,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,37.01,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,,440.0,4.051166667,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,38.51,,
97.459,0.0,0.0,0.0,0.0,0.955,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,900.0,2.0,990.0,4.0,,440.0,5.059166667,,,,,,,Cu-Cr-Si,one-step aging,-,conductivity,38.93,,
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,400.0,0.116666667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,conductivity,29.61,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,400.0,0.415166667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,conductivity,32.81,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,400.0,0.8645,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,conductivity,34.66,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,400.0,1.886666667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,conductivity,36.65,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,400.0,2.883833333,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,conductivity,38.11,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,400.0,3.885833333,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,conductivity,39.19,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,400.0,5.894166667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,conductivity,39.42,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,400.0,7.902666667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,conductivity,40.28,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,400.0,11.92416667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,conductivity,41.41,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,500.0,0.0,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,conductivity,28.77,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,500.0,0.3195,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,conductivity,35.37,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,500.0,0.870833333,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,conductivity,39.26,820.0,0.8
