Cu,Ag,Al,B,Ce,Co,Cr,Er,Fe,Hf,Mg,Mn,Nb,Ni,Sc,Si,Sn,Ti,Y,Zn,Zr,year,source_reliability,homogenization temperature (℃),homogenization time (h),solution temperature (℃),solution time (h),CR1,Temp1 (℃),time1 (h),CR2,Temp2 (℃),time2 (h),CR3,Temp3 (℃),time3 (h),alloy classification,process classification,hot rolling or forging,y_name,y_data,hot_rolling_temp,hot_rolling_reduction
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,450.0,0.2935,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,79.82,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,450.0,0.809666667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,82.56,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,450.0,1.823,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,86.45,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,450.0,2.840833333,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,91.79,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,450.0,3.854166667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,96.31,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,450.0,5.890166667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,101.79,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,450.0,7.916666667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,110.1,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,,450.0,11.97916667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,115.41,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,400.0,0.092666667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,141.69,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,400.0,0.361166667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,147.85,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,400.0,0.8935,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,151.75,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,400.0,1.898166667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,152.65,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,400.0,2.898166667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,154.78,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,400.0,3.902833333,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,152.74,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,400.0,5.902833333,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,150.51,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,400.0,7.912,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,148.52,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,400.0,11.91666667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,146.7,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,0.0,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,144.44,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,0.3055,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,159.76,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,0.951833333,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,164.55,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,1.398166667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,167.7,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,1.902833333,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,170.66,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.426,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,171.42,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.935166667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,169.07,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,3.935166667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,169.07,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,5.939833333,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,168.58,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,7.9445,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,165.44,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,11.95833333,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,162.94,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,450.0,0.115666667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,145.87,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,450.0,0.424,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,150.09,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,450.0,0.853166667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,155.09,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,450.0,1.8935,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,157.7,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,450.0,2.884333333,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,161.53,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,450.0,3.898166667,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,164.4,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,450.0,5.902833333,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,163.19,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,450.0,7.907333333,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,820℃@80%,hardness,163.47,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,0.057833333,,,,Cu-Cr-Ni-(Co)-Si,two-step aging,820℃@80%,hardness,186.05,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,0.2905,,,,Cu-Cr-Ni-(Co)-Si,two-step aging,820℃@80%,hardness,184.28,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,0.459166667,,,,Cu-Cr-Ni-(Co)-Si,two-step aging,820℃@80%,hardness,186.46,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,0.710166667,,,,Cu-Cr-Ni-(Co)-Si,two-step aging,820℃@80%,hardness,184.53,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,0.9625,,,,Cu-Cr-Ni-(Co)-Si,two-step aging,820℃@80%,hardness,186.12,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,1.464166667,,,,Cu-Cr-Ni-(Co)-Si,two-step aging,820℃@80%,hardness,183.06,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,1.9675,,,,Cu-Cr-Ni-(Co)-Si,two-step aging,820℃@80%,hardness,183.06,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,2.971,,,,Cu-Cr-Ni-(Co)-Si,two-step aging,820℃@80%,hardness,183.16,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,3.9745,,,,Cu-Cr-Ni-(Co)-Si,two-step aging,820℃@80%,hardness,182.05,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,450.0,0.028166667,,,,Cu-Cr-Ni-(Co)-Si,two-step aging,820℃@80%,hardness,184.56,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,450.0,0.368666667,,,,Cu-Cr-Ni-(Co)-Si,two-step aging,820℃@80%,hardness,177.41,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,450.0,0.961,,,,Cu-Cr-Ni-(Co)-Si,two-step aging,820℃@80%,hardness,173.56,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,450.0,1.966,,,,Cu-Cr-Ni-(Co)-Si,two-step aging,820℃@80%,hardness,166.84,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,450.0,2.9725,,,,Cu-Cr-Ni-(Co)-Si,two-step aging,820℃@80%,hardness,154.03,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,450.0,3.973,,,,Cu-Cr-Ni-(Co)-Si,two-step aging,820℃@80%,hardness,144.72,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,1.0,0.4,400.0,0.5,Cu-Cr-Ni-(Co)-Si,three-step aging,820℃@80%,hardness,199.37,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,1.0,0.4,400.0,0.5,Cu-Cr-Ni-(Co)-Si,three-step aging,820℃@80%,hardness,196.7,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,1.0,0.4,400.0,0.5,Cu-Cr-Ni-(Co)-Si,three-step aging,820℃@80%,hardness,193.24,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,1.0,0.4,400.0,0.5,Cu-Cr-Ni-(Co)-Si,three-step aging,820℃@80%,hardness,191.65,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,1.0,0.4,400.0,0.5,Cu-Cr-Ni-(Co)-Si,three-step aging,820℃@80%,hardness,190.63,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,1.0,0.4,400.0,0.5,Cu-Cr-Ni-(Co)-Si,three-step aging,820℃@80%,hardness,191.67,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,1.0,0.4,400.0,0.5,Cu-Cr-Ni-(Co)-Si,three-step aging,820℃@80%,hardness,187.34,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,1.0,0.4,400.0,0.5,Cu-Cr-Ni-(Co)-Si,three-step aging,820℃@80%,hardness,186.83,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,1.0,0.4,450.0,0.5,Cu-Cr-Ni-(Co)-Si,three-step aging,820℃@80%,hardness,194.22,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,1.0,0.4,450.0,0.5,Cu-Cr-Ni-(Co)-Si,three-step aging,820℃@80%,hardness,182.25,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,1.0,0.4,450.0,0.5,Cu-Cr-Ni-(Co)-Si,three-step aging,820℃@80%,hardness,175.6,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,1.0,0.4,450.0,0.5,Cu-Cr-Ni-(Co)-Si,three-step aging,820℃@80%,hardness,166.07,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,1.0,0.4,450.0,0.5,Cu-Cr-Ni-(Co)-Si,three-step aging,820℃@80%,hardness,160.75,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,1.0,0.4,450.0,0.5,Cu-Cr-Ni-(Co)-Si,three-step aging,820℃@80%,hardness,149.13,820.0,0.8
98.12,0.0,0.0,0.0,0.0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2019.0,0.8882857853127837,850.0,4.0,950.0,1.0,0.8,480.0,2.0,0.65,400.0,1.0,0.4,450.0,0.5,Cu-Cr-Ni-(Co)-Si,three-step aging,820℃@80%,hardness,141.31,820.0,0.8
97.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,900.0,2.0,960.0,4.0,0.9,400.0,0.078,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,0.4,hardness,186.42,,0.4
97.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,900.0,2.0,960.0,4.0,0.9,400.0,0.291833333,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,0.4,hardness,195.05,,0.4
97.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,900.0,2.0,960.0,4.0,0.9,400.0,0.921,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,0.4,hardness,205.33,,0.4
97.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,900.0,2.0,960.0,4.0,0.9,400.0,1.9305,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,0.4,hardness,210.19,,0.4
97.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,900.0,2.0,960.0,4.0,0.9,400.0,2.938833333,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,0.4,hardness,204.33,,0.4
97.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,900.0,2.0,960.0,4.0,0.9,400.0,3.95,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,0.4,hardness,194.14,,0.4
97.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,900.0,2.0,960.0,4.0,0.9,400.0,4.9555,,,,,,,Cu-Cr-Ni-(Co)-Si,one-step aging,0.4,hardness,189.26,,0.4
